mode,ts,retrieved_tokens,hit,t
native_dram_disk,1772730551.92495,0,0,400.15664982795715
native_dram_disk,1772730552.044924,512,1,400.2766239643097
native_dram_disk,1772730552.182711,0,0,400.41441082954407
native_dram_disk,1772730552.33286,768,1,400.56455993652344
native_dram_disk,1772730552.470065,0,0,400.7017650604248
native_dram_disk,1772730552.606019,0,0,400.83771896362305
native_dram_disk,1772730552.75332,0,0,400.98501992225647
native_dram_disk,1772730552.874302,0,0,401.10600185394287
native_dram_disk,1772730552.998773,1024,1,401.2304730415344
native_dram_disk,1772730553.394331,0,0,401.62603092193604
native_dram_disk,1772730553.525703,0,0,401.7574028968811
native_dram_disk,1772730553.664469,512,1,401.89616894721985
native_dram_disk,1772730553.798544,0,0,402.0302438735962
native_dram_disk,1772730553.922523,0,0,402.1542229652405
native_dram_disk,1772730554.074105,512,1,402.30580496788025
native_dram_disk,1772730554.207716,0,0,402.43941593170166
native_dram_disk,1772730554.333934,0,0,402.5656340122223
native_dram_disk,1772730554.483559,0,0,402.7152588367462
native_dram_disk,1772730554.604225,512,1,402.8359248638153
native_dram_disk,1772730554.988546,0,0,403.2202458381653
native_dram_disk,1772730555.110798,0,0,403.34249782562256
native_dram_disk,1772730555.251526,768,1,403.4832260608673
native_dram_disk,1772730555.378915,0,0,403.6106150150299
native_dram_disk,1772730555.547606,0,0,403.779305934906
native_dram_disk,1772730555.669981,0,0,403.9016809463501
native_dram_disk,1772730555.790113,0,0,404.021812915802
native_dram_disk,1772730555.897724,512,1,404.12942385673523
native_dram_disk,1772730556.04262,512,1,404.27431988716125
native_dram_disk,1772730556.222871,512,1,404.45457100868225
native_dram_disk,1772730556.584886,0,0,404.81658601760864
native_dram_disk,1772730556.744276,512,1,404.9759759902954
native_dram_disk,1772730556.837537,0,0,405.0692369937897
native_dram_disk,1772730556.96577,0,0,405.1974699497223
native_dram_disk,1772730557.10579,0,0,405.33748984336853
native_dram_disk,1772730557.230411,512,1,405.46211099624634
native_dram_disk,1772730557.368505,0,0,405.6002049446106
native_dram_disk,1772730557.505624,768,1,405.7373239994049
native_dram_disk,1772730557.650765,768,1,405.88246488571167
native_dram_disk,1772730557.774229,0,0,406.0059289932251
native_dram_disk,1772730558.151943,0,0,406.383642911911
native_dram_disk,1772730558.306576,0,0,406.53827595710754
native_dram_disk,1772730558.422197,0,0,406.65389704704285
native_dram_disk,1772730558.538795,0,0,406.77049493789673
native_dram_disk,1772730558.685438,0,0,406.91713786125183
native_dram_disk,1772730558.806093,0,0,407.0377929210663
native_dram_disk,1772730558.928137,0,0,407.1598370075226
native_dram_disk,1772730559.057236,0,0,407.2889358997345
native_dram_disk,1772730559.201292,0,0,407.43299198150635
native_dram_disk,1772730559.373247,0,0,407.60494685173035
native_dram_disk,1772730559.728888,0,0,407.96058797836304
native_dram_disk,1772730559.859588,0,0,408.0912878513336
native_dram_disk,1772730559.974863,0,0,408.20656299591064
native_dram_disk,1772730560.116463,0,0,408.3481628894806
native_dram_disk,1772730560.237845,512,1,408.4695448875427
native_dram_disk,1772730560.373906,0,0,408.605605840683
native_dram_disk,1772730560.503623,0,0,408.7353229522705
native_dram_disk,1772730560.649056,512,1,408.88075590133667
native_dram_disk,1772730560.798326,0,0,409.0300259590149
native_dram_disk,1772730561.135123,256,1,409.36682295799255
native_dram_disk,1772730561.271657,512,1,409.50335693359375
native_dram_disk,1772730561.404063,0,0,409.6357629299164
native_dram_disk,1772730561.542366,0,0,409.7740659713745
native_dram_disk,1772730561.671331,768,1,409.90303087234497
native_dram_disk,1772730561.807846,512,1,410.0395460128784
native_dram_disk,1772730561.940797,1024,1,410.1724970340729
native_dram_disk,1772730562.071833,0,0,410.3035328388214
native_dram_disk,1772730562.198869,0,0,410.43056893348694
native_dram_disk,1772730562.33653,0,0,410.56822991371155
native_dram_disk,1772730562.71912,0,0,410.95081996917725
native_dram_disk,1772730562.840379,0,0,411.07207894325256
native_dram_disk,1772730562.991779,768,1,411.2234790325165
native_dram_disk,1772730563.101355,0,0,411.33305501937866
native_dram_disk,1772730563.25095,768,1,411.4826500415802
native_dram_disk,1772730563.398417,512,1,411.6301169395447
native_dram_disk,1772730563.497576,0,0,411.72927594184875
native_dram_disk,1772730563.652877,768,1,411.88457703590393
native_dram_disk,1772730563.776371,512,1,412.00807094573975
native_dram_disk,1772730563.927698,0,0,412.1593978404999
native_dram_disk,1772730564.292715,0,0,412.5244150161743
native_dram_disk,1772730564.432199,768,1,412.66389894485474
native_dram_disk,1772730564.559696,0,0,412.79139590263367
native_dram_disk,1772730564.705443,768,1,412.9371428489685
native_dram_disk,1772730564.81866,0,0,413.0503599643707
native_dram_disk,1772730564.967949,512,1,413.1996488571167
native_dram_disk,1772730565.091916,0,0,413.32361602783203
native_dram_disk,1772730565.240974,0,0,413.47267389297485
native_dram_disk,1772730565.386999,0,0,413.6186988353729
native_dram_disk,1772730565.732497,512,1,413.9641969203949
native_dram_disk,1772730565.858944,0,0,414.09064388275146
native_dram_disk,1772730566.024269,0,0,414.2559690475464
native_dram_disk,1772730566.140807,256,1,414.37250685691833
native_dram_disk,1772730566.260556,0,0,414.4922559261322
native_dram_disk,1772730566.381499,768,1,414.6131989955902
native_dram_disk,1772730566.54569,768,1,414.77739000320435
native_dram_disk,1772730566.663673,512,1,414.89537286758423
native_dram_disk,1772730566.784947,768,1,415.01664686203003
native_dram_disk,1772730566.931553,512,1,415.16325283050537
native_dram_disk,1772730567.311463,0,0,415.54316306114197
native_dram_disk,1772730567.44709,0,0,415.6787898540497
native_dram_disk,1772730567.583168,0,0,415.81486797332764
native_dram_disk,1772730567.733882,0,0,415.9655818939209
native_dram_disk,1772730567.855579,0,0,416.087278842926
native_dram_disk,1772730567.97293,768,1,416.2046298980713
native_dram_disk,1772730568.116301,0,0,416.3480010032654
native_dram_disk,1772730568.265556,512,1,416.4972560405731
native_dram_disk,1772730568.414237,512,1,416.6459369659424
native_dram_disk,1772730568.543074,0,0,416.77477383613586
native_dram_disk,1772730568.889757,512,1,417.121456861496
native_dram_disk,1772730569.03317,512,1,417.26486992836
native_dram_disk,1772730569.159819,0,0,417.39151883125305
native_dram_disk,1772730569.300071,768,1,417.53177094459534
native_dram_disk,1772730569.446547,0,0,417.67824697494507
native_dram_disk,1772730569.593073,512,1,417.82477283477783
native_dram_disk,1772730569.715703,0,0,417.94740295410156
native_dram_disk,1772730569.845873,0,0,418.0775730609894
native_dram_disk,1772730569.972111,0,0,418.2038109302521
native_dram_disk,1772730570.140966,0,0,418.3726658821106
native_dram_disk,1772730570.489218,0,0,418.72091794013977
native_dram_disk,1772730570.617457,0,0,418.84915685653687
native_dram_disk,1772730570.748399,0,0,418.9800989627838
native_dram_disk,1772730570.886175,0,0,419.11787486076355
native_dram_disk,1772730571.018457,512,1,419.25015687942505
native_dram_disk,1772730571.180491,512,1,419.41219091415405
native_dram_disk,1772730571.319785,0,0,419.5514850616455
native_dram_disk,1772730571.463935,0,0,419.69563484191895
native_dram_disk,1772730571.587061,0,0,419.8187608718872
native_dram_disk,1772730571.988237,0,0,420.21993684768677
native_dram_disk,1772730572.125333,512,1,420.3570330142975
native_dram_disk,1772730572.252213,256,1,420.4839129447937
native_dram_disk,1772730572.378587,768,1,420.61028695106506
native_dram_disk,1772730572.54744,768,1,420.77913999557495
native_dram_disk,1772730572.668431,0,0,420.90013098716736
native_dram_disk,1772730572.811847,0,0,421.0435469150543
native_dram_disk,1772730572.959454,0,0,421.1911540031433
native_dram_disk,1772730573.127439,512,1,421.3591389656067
native_dram_disk,1772730573.473794,0,0,421.70549392700195
native_dram_disk,1772730573.606284,0,0,421.83798384666443
native_dram_disk,1772730573.750498,768,1,421.9821979999542
native_dram_disk,1772730573.85184,0,0,422.08353996276855
native_dram_disk,1772730573.989025,0,0,422.2207250595093
native_dram_disk,1772730574.111155,0,0,422.34285497665405
native_dram_disk,1772730574.282403,0,0,422.514102935791
native_dram_disk,1772730574.451839,0,0,422.6835389137268
native_dram_disk,1772730574.58731,0,0,422.81901001930237
native_dram_disk,1772730574.732039,0,0,422.96373891830444
native_dram_disk,1772730575.075151,0,0,423.30685091018677
native_dram_disk,1772730575.192414,0,0,423.42411398887634
native_dram_disk,1772730575.339676,768,1,423.5713758468628
native_dram_disk,1772730575.466557,0,0,423.6982569694519
native_dram_disk,1772730575.5902,0,0,423.82189989089966
native_dram_disk,1772730575.736435,0,0,423.9681348800659
native_dram_disk,1772730575.859179,0,0,424.09087896347046
native_dram_disk,1772730575.998159,0,0,424.22985887527466
