mode,ts,event,t
native_dram_disk,1772730239.74126,serialize,382.6480600833893
native_dram_disk,1772730239.970118,serialize,382.8769180774689
native_dram_disk,1772730239.972747,serialize,382.8795471191406
native_dram_disk,1772730240.176667,serialize,383.08346700668335
native_dram_disk,1772730240.178005,serialize,383.08480501174927
native_dram_disk,1772730240.404051,serialize,383.31085109710693
native_dram_disk,1772730240.406214,serialize,383.31301403045654
native_dram_disk,1772730240.650932,serialize,383.5577321052551
native_dram_disk,1772730240.652402,serialize,383.5592019557953
native_dram_disk,1772730241.116471,serialize,384.0232710838318
native_dram_disk,1772730241.117864,serialize,384.0246639251709
native_dram_disk,1772730241.119487,serialize,384.0262870788574
native_dram_disk,1772730241.322883,serialize,384.2296829223633
native_dram_disk,1772730241.324225,serialize,384.23102498054504
native_dram_disk,1772730241.32623,serialize,384.2330300807953
native_dram_disk,1772730241.643132,serialize,384.54993200302124
native_dram_disk,1772730241.644537,serialize,384.5513370037079
native_dram_disk,1772730241.961937,serialize,384.8687369823456
native_dram_disk,1772730241.963022,serialize,384.8698220252991
native_dram_disk,1772730241.964695,serialize,384.8714950084686
native_dram_disk,1772730242.220988,serialize,385.127788066864
native_dram_disk,1772730242.222255,serialize,385.12905502319336
native_dram_disk,1772730242.223831,serialize,385.1306309700012
native_dram_disk,1772730242.554974,serialize,385.46177411079407
native_dram_disk,1772730242.556699,serialize,385.46349906921387
native_dram_disk,1772730242.559231,serialize,385.4660310745239
native_dram_disk,1772730242.727801,serialize,385.6346011161804
native_dram_disk,1772730242.728689,serialize,385.635488986969
native_dram_disk,1772730242.730256,serialize,385.63705611228943
native_dram_disk,1772730242.868818,serialize,385.77561807632446
native_dram_disk,1772730242.870592,serialize,385.77739214897156
native_dram_disk,1772730243.070156,deserialize,385.9769561290741
native_dram_disk,1772730243.073231,deserialize,385.98003101348877
native_dram_disk,1772730243.466013,serialize,386.3728129863739
native_dram_disk,1772730243.467886,serialize,386.3746860027313
native_dram_disk,1772730243.657901,deserialize,386.56470108032227
native_dram_disk,1772730243.661208,deserialize,386.5680079460144
native_dram_disk,1772730243.931556,serialize,386.8383560180664
native_dram_disk,1772730243.932665,serialize,386.8394651412964
native_dram_disk,1772730244.54211,serialize,387.44890999794006
native_dram_disk,1772730244.543516,serialize,387.450315952301
native_dram_disk,1772730244.861108,serialize,387.7679080963135
native_dram_disk,1772730244.862577,serialize,387.7693769931793
native_dram_disk,1772730245.002039,serialize,387.90883898735046
native_dram_disk,1772730245.003663,serialize,387.9104630947113
native_dram_disk,1772730245.229054,serialize,388.1358540058136
native_dram_disk,1772730245.230058,serialize,388.1368579864502
native_dram_disk,1772730245.231599,serialize,388.1383991241455
native_dram_disk,1772730245.726909,deserialize,388.6337089538574
native_dram_disk,1772730245.729961,deserialize,388.6367609500885
native_dram_disk,1772730245.732944,deserialize,388.6397440433502
native_dram_disk,1772730246.228628,serialize,389.13542795181274
native_dram_disk,1772730246.229804,serialize,389.13660407066345
native_dram_disk,1772730246.231277,serialize,389.13807702064514
native_dram_disk,1772730246.442341,deserialize,389.34914112091064
native_dram_disk,1772730246.444545,deserialize,389.35134506225586
native_dram_disk,1772730246.977365,serialize,389.88416504859924
native_dram_disk,1772730246.978734,serialize,389.88553404808044
native_dram_disk,1772730247.11987,serialize,390.02666997909546
native_dram_disk,1772730247.121331,serialize,390.0281310081482
native_dram_disk,1772730247.541484,serialize,390.4482841491699
native_dram_disk,1772730247.542538,serialize,390.44933795928955
native_dram_disk,1772730247.54382,serialize,390.4506199359894
native_dram_disk,1772730247.553201,deserialize,390.4600009918213
native_dram_disk,1772730247.556177,deserialize,390.46297693252563
native_dram_disk,1772730247.559711,deserialize,390.46651101112366
native_dram_disk,1772730247.726273,deserialize,390.63307309150696
native_dram_disk,1772730247.728836,deserialize,390.6356360912323
native_dram_disk,1772730247.731194,deserialize,390.6379940509796
native_dram_disk,1772730248.22728,serialize,391.1340799331665
native_dram_disk,1772730248.228496,serialize,391.1352961063385
native_dram_disk,1772730248.458924,serialize,391.3657240867615
native_dram_disk,1772730248.461089,serialize,391.3678889274597
native_dram_disk,1772730248.463623,serialize,391.370423078537
native_dram_disk,1772730248.661602,serialize,391.56840205192566
native_dram_disk,1772730248.662967,serialize,391.569766998291
native_dram_disk,1772730248.664307,serialize,391.57110714912415
native_dram_disk,1772730248.799059,serialize,391.70585894584656
native_dram_disk,1772730248.800459,serialize,391.70725893974304
native_dram_disk,1772730249.111399,serialize,392.01819896698
native_dram_disk,1772730249.112459,serialize,392.01925897598267
native_dram_disk,1772730249.113924,serialize,392.02072405815125
native_dram_disk,1772730250.04152,serialize,392.94832015037537
native_dram_disk,1772730250.04295,serialize,392.94974994659424
native_dram_disk,1772730250.246367,serialize,393.15316700935364
native_dram_disk,1772730250.247695,serialize,393.15449500083923
native_dram_disk,1772730250.249358,serialize,393.15615797042847
native_dram_disk,1772730250.40014,serialize,393.30694007873535
native_dram_disk,1772730250.401848,serialize,393.30864810943604
native_dram_disk,1772730250.570656,serialize,393.4774560928345
native_dram_disk,1772730250.571759,serialize,393.4785590171814
native_dram_disk,1772730250.580383,deserialize,393.48718309402466
native_dram_disk,1772730250.583211,deserialize,393.4900109767914
native_dram_disk,1772730250.884134,serialize,393.79093408584595
native_dram_disk,1772730250.885496,serialize,393.7922959327698
native_dram_disk,1772730251.138808,serialize,394.04560804367065
native_dram_disk,1772730251.140613,serialize,394.04741311073303
native_dram_disk,1772730251.143033,serialize,394.0498330593109
native_dram_disk,1772730251.363814,serialize,394.2706141471863
native_dram_disk,1772730251.365058,serialize,394.27185797691345
native_dram_disk,1772730251.584276,serialize,394.49107599258423
native_dram_disk,1772730251.585502,serialize,394.49230194091797
native_dram_disk,1772730251.777043,serialize,394.68384313583374
native_dram_disk,1772730251.778188,serialize,394.6849880218506
native_dram_disk,1772730252.454666,serialize,395.3614659309387
native_dram_disk,1772730252.456127,serialize,395.36292695999146
native_dram_disk,1772730252.573633,serialize,395.48043298721313
native_dram_disk,1772730252.574974,serialize,395.4817740917206
native_dram_disk,1772730252.91957,serialize,395.82637000083923
native_dram_disk,1772730252.921064,serialize,395.8278639316559
native_dram_disk,1772730253.123697,serialize,396.0304970741272
native_dram_disk,1772730253.125083,serialize,396.0318830013275
native_dram_disk,1772730253.126649,serialize,396.03344893455505
native_dram_disk,1772730253.276505,serialize,396.1833050251007
native_dram_disk,1772730253.277713,serialize,396.184513092041
native_dram_disk,1772730253.476685,serialize,396.38348507881165
native_dram_disk,1772730253.477685,serialize,396.3844850063324
native_dram_disk,1772730253.479341,serialize,396.38614106178284
native_dram_disk,1772730253.702932,serialize,396.6097319126129
native_dram_disk,1772730253.703949,serialize,396.61074900627136
native_dram_disk,1772730253.705356,serialize,396.61215591430664
native_dram_disk,1772730253.858327,serialize,396.76512694358826
native_dram_disk,1772730253.859464,serialize,396.766263961792
native_dram_disk,1772730253.866171,deserialize,396.7729709148407
native_dram_disk,1772730253.869214,deserialize,396.77601408958435
native_dram_disk,1772730255.197873,deserialize,398.10467314720154
native_dram_disk,1772730255.200928,deserialize,398.10772800445557
native_dram_disk,1772730255.605702,serialize,398.51250195503235
native_dram_disk,1772730255.60699,serialize,398.51379013061523
native_dram_disk,1772730255.608571,serialize,398.51537108421326
native_dram_disk,1772730255.732051,serialize,398.6388509273529
native_dram_disk,1772730255.733398,serialize,398.64019799232483
native_dram_disk,1772730256.192579,deserialize,399.0993790626526
native_dram_disk,1772730256.19499,deserialize,399.10178995132446
native_dram_disk,1772730256.608194,serialize,399.5149941444397
native_dram_disk,1772730256.610022,serialize,399.51682209968567
native_dram_disk,1772730259.245171,serialize,402.15197110176086
native_dram_disk,1772730259.244907,serialize,402.1517069339752
native_dram_disk,1772730260.878704,serialize,403.7855041027069
native_dram_disk,1772730260.879931,serialize,403.78673100471497
native_dram_disk,1772730260.884411,serialize,403.79121112823486
native_dram_disk,1772730260.886887,serialize,403.79368710517883
native_dram_disk,1772730260.892646,serialize,403.79944610595703
native_dram_disk,1772730260.894009,serialize,403.80080914497375
native_dram_disk,1772730260.897918,serialize,403.8047180175781
native_dram_disk,1772730260.901635,serialize,403.8084349632263
native_dram_disk,1772730260.902897,serialize,403.8096969127655
native_dram_disk,1772730260.904198,serialize,403.81099796295166
native_dram_disk,1772730260.90965,serialize,403.81645011901855
native_dram_disk,1772730260.911476,serialize,403.8182759284973
native_dram_disk,1772730260.912482,serialize,403.8192820549011
native_dram_disk,1772730260.916935,serialize,403.823734998703
native_dram_disk,1772730260.918213,serialize,403.825012922287
